nom,code_postal,commune,numero,voie,lieu_dit,site_internet,longitude,latitude,personnel_aidant,largeur_entree,aide_audition,entree_balise_sonore,sanitaires_pmr,stationnement_pmr,labels,types_handicap,difficulte_chemin_ext,difficulte_entree,difficulte_chemin_accueil,score
La Vie Claire,92270,Bois-Colombes,46,Rue d'Estienne d'Orves,,https://magasins.lavieclaire.com/lavieclaire/fr/store/france/ile-de-france/hauts-de-seine/bois-colombes/bois-colombes/19222?utm_source=GMB&utm_campaign=Multidiffusion&utm_medium=local&utm_content=19222,2.2728207707405095,48.91659831972889,1,,,,,1,,,,,,1.27
La Vie Claire,92110,CLICHY,77,Rue HENRI BARBUSSE,,,2.305755,48.89988,1,120,,,,,,,,,,1.0
La Vieille Bastide,83780,Flayosc,306,Route DU PEYRON,La Vieille Bastide,https://www.lavieillebastide.fr/fr/,6.392859,43.536894,1,90,,,1,1,autre,moteur|auditif|mental|visuel,,,,2.36
La Vie Saine,78700,Conflans-Sainte-Honorine,5,Rue des Cayennes,,,2.082845,49.008108,1,120,,,,1,,,1,,,1.73
La Villa La Villa 81,92110,Clichy,81,Rue Henri Barbusse,,,2.306442260742188,48.90026662608257,1,180,,,0,,,,,,1,1.36
La Villa Marine,76470,Le Tréport,1,Place Pierre Semard,,https://www.hotel-lavillamarine.com/,1.3762173056602478,50.062297732851135,,,,,,,,,,,,0.36
Laxou - CPN,54520,Laxou,1,Rue du Dr Archambault,,,6.1381741583269,48.67814557482,1,100,,,0,1,,,,,,1.27
LAZIZI AICHA LE NAUTIC,92110,Clichy,45,Rue de Neuilly,,,2.3000657540978864,48.90103420472867,1,84,,,1,1,,,,1,1,2.27
LCL Banque et Assurance,92270,BOIS-COLOMBES,1,Rue DU GENERAL LECLERC,,https://www.lcl.fr/professionnel,2.2724935412406926,48.913154017673925,,,,,,,,,,,,0.36
Lcl - le Credit Lyonnais,78800,HOUILLES,9,Rue GAMBETTA,,,2.1873548626899724,48.922886995526866,,90,,,,1,,,,,,0.73
Lcl - le Credit Lyonnais,54000,NANCY,7,Rue SAINT GEORGES,,,6.182899475097657,48.69100642599274,,250,,,,1,,,,1,,1.36
LCR CERVELIERES,69120,Vaulx-en-Velin,8,Chemin de la Godille,,,4.916620552539826,45.7817746642679,,,,,1,,,,,,,0.82
LCR SAUVETEURS,69120,Vaulx-en-Velin,10,Chemin des Barques,,,4.910639226436616,45.782328345529145,,,,,1,1,,,,,,1.27
Le 104,75019,Paris 19e arrondissement,5,rue Curial,,,2.3716201663973,48.889930731078,1,140,,,1,,,,,,,1.55
Le 1837 Victor Hugo Restaurant,80460,Ault,25,Rue de la Pêche,,https://www.villaaultiahotel.com,1.450808,50.104604,,,,,,,th,auditif|mental|visuel,,,,1.0
Le 9e Art,78800,Houilles,20,Rue Gabriel Péri,,,2.189119,48.925205,,90,,,,1,,,,1,,1.0
Léa bulle,92110,Clichy,70,Rue de Neuilly,,,2.303448915481568,48.9024741142555,1,85,,,,,,,,1,1,1.36
Leader Assurances,78800,HOUILLES,32,Rue DE L EGLISE,,,2.1878945230128015,48.92606416781405,,90,,,,1,,,,,,0.73
Leader Price,92110,CLICHY,69,Rue DE NEUILLY,98-100 R DE PARIS,,2.302781,48.902303,1,200,,,,1,,,,,1,1.82
Leader Price,77127,LIEUSAINT,,CENTRE COMMERCIAL,LEADER PRICE-CARRE SENART III,,2.5450844753140704,48.62044887324838,,,,,,1,,,,,,0.82
Leader Price,69003,LYON 3EME,21,Avenue FELIX FAURE,21/23/27,,4.851001,45.752731,,120,,,,1,,,,,,1.0
Leader Price,10160,Aix-Villemaur-Pâlis,,Rue Joseph Anglade,,,3.7360462546348576,48.219354504737204,,200,,,,1,,,2,,,1.09
LEADER PRICE,10000,Troyes,109,Rue de Preize,,,4.06934,48.306343,,90,,,,1,,,1,,,1.0
Leader Price Express,78800,HOUILLES,104,Boulevard HENRI BARBUSSE,,,2.18595,48.930324,,120,,,,1,,,,,,1.0
L'Eau Vive,69003,Lyon,84,Avenue Félix Faure,,https://www.eau-vive.com/magasin-bio/content/92-magasin-bio-lyon-3-felix-faure,4.85660344362259,45.753174042282176,1,,,,,1,,,1,,,1.55
L'Eau Vive,21800,Quetigny,18,Rue du Commerce,,https://www.eau-vive.com/magasin-bio/content/49-magasin-bio-quetigny,5.097705,47.308844,1,89,,,,1,,,,,,1.27
LE BALLEUR Gwen,15000,AURILLAC,50,Avenue JEAN BAPTISTE VEYRE,,,2.453677,44.934408,,90,,,0,,,,,,,0.27
Le Balzac,75008,Paris,1,Rue Balzac,,http://www.cinemabalzac.com/,2.2998164126908054,48.87281477983531,1,190,1,,0,1,,,,1,2,2.27
LE BANQUET,69004,Lyon,1,RUE D ISLY,,,4.826983809471131,45.77455385794388,1,200,,,,1,,,,,,1.55
Le Barbier de Bayonne M. Jean Paul Poujet,64990,Saint-Pierre-d'Irube,,Avenue du Portou,,,-1.44411,43.47992,1,90,1,,1,1,,,,,,2.09
Le barlu,75019,Paris,10,Quai de la Seine,,,2.371236383914948,48.88483617136294,1,90,,,1,1,,,2,,,1.64
LE BAS DU PRE,27110,Marbeuf,3,Rue du Bas du Pré,,http://www.gitelebasdupre.com,0.970772,49.156518,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Bateau Feu,59140,Dunkerque,,Place du Général de Gaulle,,http://www.lebateaufeu.com,2.380358,51.037125,,90,,,2,,,,,,,0.73
Le Bathyscaphe,17000,LA ROCHELLE,13,Rue LE CERF VOLANT,,,-1.153931,46.151395,1,160,,,1,1,,,,,,2.0
Le Bebe,75009,Paris,8,Rue Pierre Sémard,,http://restaurant-bar-lebebe.fr,2.3469784855842595,48.87739258115543,,,,,,1,,,,1,,1.09
le bienvenu,10410,Saint-Parres-aux-Tertres,17,Rue des Magnolias,,,4.128238856792451,48.29470403692005,,90,,,1,1,,,1,,,1.45
Le Biercail,78800,Houilles,14,Rue Gabriel Péri,,,2.18857,48.925132,,90,,,,1,,,,1,,1.0
Le Billot des Bourguignons,92270,Bois-Colombes,77,Rue des Bourguignons,,,2.275975048542023,48.91567469191733,1,90,,,,,,,,1,,1.0
Le Bistrot Autrement Pro Resto,69008,Lyon,12,Place Ambroise Courtois,,,4.870536,45.744393,1,,,,1,,,,,,,1.27
Le Boeuf Gourmand,41000,Blois,18,Place de la Republique,,https://www.bistrotduboucher.fr,1.333458,47.589721,,,,,,,th,moteur|auditif|mental,,,,1.0
Le Bordeaux,33000,Bordeaux,5,Place de la Comedie,,,-0.574773,44.842547,,,,,,,th,auditif|mental,,,,0.91
LE BOUCANIER,06210,Mandelieu-la-Napoule,273,Avenue Henri Clews,,,6.945028,43.525824,1,90,,,1,1,,,,,,1.64
Le Bouche à oreille,78600,Maisons-Laffitte,51,Rue de Paris,,,2.1509733796119694,48.9459868499086,,80,,,0,,,,1,,,0.64
LE BOUCHERON DE BEYNAC,87700,Aixe-sur-Vienne,,,Le Boucheron Est,,1.129336,45.782618,,,,,,,th,auditif|mental,,,,0.91
Le Bouillon Paradis,69007,LYON 7EME,58,rue Salomon Reinach,,,4.843197762966157,45.75024317530306,,,,,,1,,,1,,,1.09
Le Brady Cinema Theatre,75010,Paris,39,Boulevard de Strasbourg,,http://lebrady.fr,2.355384528636933,48.87172271503137,,90,,,0,1,,,,1,,1.0
Le Bretagne,29290,Saint-Renan,18,Rue Saint Mathieu,,http://www.cinema-le-bretagne.org/,-4.62313860654831,48.43212640732766,,100,1,,,1,,,,,,1.27
Le burger du boucher,69120,Vaulx-en-Velin,81,Rue de la République,,,4.927463,45.785799,,,,,,,,,,,,0.36
Le Bus Stop,17310,Saint-Pierre-d'Oléron,1 bis,Rue Alienor d'Aquitaine,,https://www.bar-pub-lebusstop-oleron.fr/,-1.30643,45.942959,,90,,,0,1,,,,,1,1.0
Le Cabastère,76760,Bourdainville,222,Grand Rue,,,0.944904,49.673601,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
LE CABINET VERT,45000,Orléans,1,Chemin de Halage,,https://le-cabinet-vert.fr/,1.931066,47.900678,1,120,,,1,1,,,,,,1.91
Le Cacaotier,92270,Bois-Colombes,55,Rue des Bourguignons,,http://www.lecacaotier.com,2.2744247317314152,48.914564200756324,1,,,,,,,,,,,0.82
Le Café Juliette,69006,Lyon,41,Rue Juliette Récamier,,https://www.cafejuliette.com/,4.857582,45.767406,,100,,,,1,,,,,,0.82
Le café noir,75002,Paris,65,Rue Montmartre,,,2.344296276569367,48.86630981023696,,90,,,0,1,,,,1,,1.0
Le camelus,59254,Ghyvelde,211,Route d'Uxem,,http://www.le-camelus.fr,2.499989,51.033444,,,,,3,1,th,moteur|auditif|mental|visuel,,,,2.0
Le Camélus (Ferme Découverte),59254,Ghyvelde,211,Route d'Uxem,,https://www.le-camelus.com,2.499989,51.033444,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le CAMPANELLA,29200,Brest,6,Rue Danton,,,-4.481616,48.39655,1,140,,,1,1,,,,,,2.0
Le Canta,55100,Haudainville,,Le Pont de Belrupt,,,5.436285138130189,49.13552205729441,,,,,0,,,,,1,,0.64
Le Canut et les Gones,69004,Lyon,29,Rue de Belfort,,,4.83452,45.778517,1,90,,,0,1,,,,1,,1.45
Le Cardinal,08000,Charleville-Mézières,22,Place Ducale,,,4.720769,49.773955,1,,,,0,1,,,2,1,,1.55
Le Cargo,56640,ARZON,,PORT DU CROUESTY,CAPITAINERIE,,-2.8946453332901005,47.54282326344622,,,,,1,1,,,,2,,1.27
le Carillon,75010,Paris,18,Rue Alibert,,,2.3678514361381535,48.871638032633484,,,,,,,,,,1,,0.64
Le Cassissium,21700,Nuits-Saint-Georges,8,Passage Montgolfier,,http://www.cassissium.fr,4.958542,47.129837,,,,,,,th,moteur|mental|visuel,,,,1.0
LE CASTEL D'AILLY,76119,Sainte-Marguerite-sur-Mer,2180,Route de la Mer,,http://www.lecasteldailly.fr,0.948178,49.907775,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Cèdre de Saint-Branchs,37320,Saint-Branchs,15,Grand Rue,,https://cedre-et-charme.fr/gite-cedre-charme,0.773011,47.225417,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le cellier sarl,68340,Riquewihr,28,Rue du Général de Gaulle,,,7.297429,48.16696,1,82,,,,1,,,,1,,1.55
Le Celtic,29200,Brest,187,Rue Jean Jaurès,,https://www.cgrcinemas.fr/Brest,-4.473798573017121,48.39807003016959,1,90,,,,1,,,,,,1.18
Le Chalet,09110,Ax-les-Thermes,4,Avenue Albert Durandeau,,https://www.le-chalet.fr,1.839399,42.71861,1,100,,,1,1,,,1,,,2.0
Le Chalet du Mezenc,43150,Moudeyres,,Le Bourg,,https://www.chaletdumezenc.com,4.099573,44.956536,,,,,,,th,moteur|mental|visuel,,,,1.0
Le Chameau de Neuville,95000,Neuville-sur-Oise,14,Rue du Pont,,,2.0581484785904363,49.0144939953331,1,90,,,,1,,,1,1,,1.73
Le Champalud,49270,OREE-D'ANJOU,1,Place DU CHANOINE BRICARD,Champtoceaux,https://www.lechampalud.com,-1.2659141421318056,47.33746672549558,1,90,,,1,1,,,2,,,1.64
Le Champ de l'Oustau,43370,Saint-Christophe-sur-Dolaison,,Route du Camp d'Eycenac,,https://www.lechampdeloustau.com,3.857291,44.997744,,,,,,,th,auditif|mental,,,,0.91
Le Champo,75005,Paris,51,Rue des Ecoles,,,2.343223,48.84998,,80,,,,1,,,,1,,1.09
Le chant des mûres,29860,Plabennec,,Lieu Dit Kerjestin la Lande,,https://lechantdesmures.jimdo.com,-4.458042,48.485389,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Charcot,42100,SAINT ETIENNE,14,Rue DES DOCTEURS CHARCOT,,,4.391835629940034,45.422318567960176,1,80,,,,1,,,,1,,1.55
LE CHARRI,88360,Rupt-sur-Moselle,,Colline de Grandrupt,,https://www.lehautpre.com,6.690404,47.912169,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Château,69120,Vaulx-en-Velin,,Allée des Marronniers,,,4.92727428674698,45.78670522681111,,,,,,1,,,,,,0.82
Le Chateau D'Apigne,35650,LE RHEU,,,Château d'Apigné,http://www.chateau-apigne.fr,-1.769132,48.094549,1,95,,,1,1,,,1,,,1.91
Le Chawarma,55000,Bar-le-Duc,20,Rue Jean-Jacques Rousseau,,,5.158985,48.772563,,,,,,1,,,,1,,1.09
Le Cheval Blanc,56150,Baud,16,Rue de Pontivy,,https://www.hotelduchevalblanc56.com,-3.019587,47.87685,,,,,,,th,auditif|mental|visuel,,,,1.0
Le Chien Ovillois,78800,HOUILLES,6,Avenue DE LA REPUBLIQUE,,,2.190178,48.924996,,80,,,,1,,,,1,,1.09
Le Chiquito,55200,Commercy,3,Avenue Stanislas,,,5.591108,48.762954,1,90,,,,1,,,,1,,1.45
Le Chiquito,42700,Firminy,26,Rue Jean Jaurès,,,4.289586,45.391106,1,80,,,,1,,,,1,,1.55
Le Chiquito,92110,CLICHY,128,Boulevard JEAN JAURES,,,2.301193,48.906416,1,120,,,,,,,,1,1,1.55
Le Cinéma des Cinéastes,75017,Paris,7,Avenue de Clichy,,,2.32689,48.8843,,145,,,1,,,,,,,1.09
Le cinéma du Panthéon,75005,Paris,13,Rue Victor Cousin,,,2.342307,48.847509,,80,,,0,,,,,1,,0.64
L’Eckmühl,29760,Penmarch,468,Rue du Port de Kerity,,https://cinema-eckmuhl.fr/,-4.355674088001252,47.79765794994853,,100,,,,1,,,,,,0.82
Le Clapier,55100,Verdun,34,Rue des Gros Degrés,,,5.383861,49.159592,,,,,,,,,,1,,0.64
Leclerc,63100,CLERMONT-FERRAND,31,Avenue DU BREZET,ZI DU BREZET,,3.1336489319801335,45.78067850879584,,200,,,1,1,,,1,,,1.82
LECLERC,77100,Meaux,3,Rue Georges Claude,,,2.917362,48.958216,,180,1,,,1,,,1,,,1.82
Leclerc Jouets,28260,Anet,,Boulevard des 4 Arpents,,,1.4585477113723757,48.86119982961491,,90,,,,1,,,1,,,1.0
Le Clos de la Garenne,17700,Puyravault,9,Rue de la Garenne,,https://www.closdelagarenne.com/,-0.8125915579148569,46.13497874219589,1,90,1,,,1,th,moteur|auditif|mental|visuel,,,,2.36
Le Clos du Cèdre,31330,Launac,205,Rue Gaston Phoebus,,https://www.leclosducedre-launac.com,1.180115,43.743325,,,,,,,th,auditif|mental|visuel,,,,1.0
L'Eclosion,55800,Revigny-sur-Ornain,18,Rue Aristide Briand,,,4.984925687313081,48.825994549808776,,,,,,,,,,1,,0.64
Le Clos Mer et Lin,76450,Paluel,260,Route du Manoir,,,0.638198,49.832965,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Clos Meyval,40160,Ychoux,64,Impasse de la Nord Landaise,,,-0.942699,44.328787,,,,,,,th,auditif|mental|visuel,,,,1.0
Le Club,29100,Douarnenez,39,Rue Berthelot,,http://www.cinemaleclub.fr/,-4.3305954337120065,48.091495915586904,,90,,,,1,,,2,,,0.73
LE CLUB,55100,Verdun,17,Place Chevert,,,5.386123,49.159627,,,,,,,,,,1,,0.64
Le Cocon de Blandine,69002,Lyon,7,Rue Marc-Antoine Petit,,,4.824250638484956,45.74539549047953,,100,,,,,,,,1,,0.64
LE COMPLEXE DE PELOTE,64000,Pau,458,Boulevard du Cami Salié,,,-0.369117,43.333054,,,,,,,th,moteur|mental,,,,0.91
le comptoir à fromages,40440,Ondres,54,Place Richard Feuillet,,,-1.446771,43.562269,,90,,,,1,,,,,,0.73
Le Comptoir de L'Iroise,29770,Audierne,8,Quai Camille Pelletan,,https://lecomptoirdeliroise.com,-4.53597,48.019977,1,90,,,1,1,,,,,,1.64
Le comptoir des couleurs,59140,Dunkerque,34,Rue Clemenceau,,,2.344101,51.026118,,,,,,1,,,,,,0.82
Le comptoir des Templiers,60400,Noyon,81,Boulevard Carnot,,http://manoir-saint-eloi-noyon.fr,3.004304,49.578367,1,90,1,,1,1,th,moteur|auditif|mental|visuel,,,,2.82
Le Comptoir du Nil,92110,Clichy,12,Rue Martissot,,,2.314891,48.901044,1,70,,,,,,,,1,1,1.36
Le Comptoir du Pain,74000,Annecy,23,R Georges Martin,,,6.136178,45.913308,1,90,,1,,,,,1,,,1.45
Le Comptoir du Pain,22560,Trébeurden,8 b,Rue de Kergonan,,,-3.579222,48.773555,,90,,,,,,,,1,,0.55
Le Connecteur,64200,Biarritz,,Avenue du President Kennedy,,,-1.553777,43.467671,1,90,1,,1,1,,,,,,2.09
Le Connecteur,64200,Biarritz,,Avenue du Lac Marion,,,-1.550358,43.469786,1,90,,,1,1,,,,,,1.64
L'Eco Pain D'Antan,38100,GRENOBLE,114,Avenue JEAN PERROT,,http://www.lecopaindantan.fr,5.740039,45.170159,1,120,,,,1,,,1,,,1.73
Le copernic,69120,Vaulx-en-Velin,19,Rue Jules Romains,,,4.918711,45.778594,,,,,1,,,,,,,0.82
LE CORAL,63600,Ambert,,Rue Pierre de Coubertin,,,3.751080572474167,45.54038531197652,1,100,,,1,1,,,1,,,2.0
Le cordonnier,92270,Bois-Colombes,9,Rue du Général Leclerc,,https://le-cordonnier.business.site/?utm_source=gmb&utm_medium=referral,2.2722253203392033,48.91344663393643,1,95,,,,,,,,1,,1.0
Le Cormenier,86400,Champniers,,,Chez Bernardeau,http://www.lecormenier.com,0.301925,46.208908,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Cosmopolitan Arena,31000,Toulouse,3,Rue des Trois Journées,,,1.4485242962837228,43.604863960320706,1,90,,,1,1,,,,,,1.64
Le Coup de Koeur,55300,Kœur-la-Petite,1,Impasse du Cafe,,,5.49405723810196,48.85505163387744,,85,,,0,,,,,,,0.36
Le Croque Bedaine,06000,Nice,22,Avenue Saint-Jean-Baptiste,,http://lecroquebedaine.fr/nice,7.27766,43.70128,1,150,,,1,1,,,,,,2.0
Le Dauphin,29430,Plouescat,10,Rue du Maréchal Foch,,http://www.cinemaledauphin.fr/,-4.172087609767915,48.65725497323262,,90,,,,1,,,,2,,0.73
Le Declic,21000,DIJON,2,Place DES CORDELIERS,,https://fr-fr.facebook.com/pages/category/Restaurant/Le-D%C3%A9clic-360782834202/,5.040564,47.319019,1,90,,,1,1,,,,,1,1.91
Le Delice de Meryem,92110,CLICHY,124,Boulevard JEAN JAURES,,,2.301523,48.906011,1,80,,,,,,,,1,,1.09
L-Edite,92110,Clichy,14,Allées Léon Gambetta,,,2.308943,48.901912,,75,,,,,,,,1,1,0.91
L'Edito,21000,Dijon,2,Place Darcy,,https://www.restaurant-ledito-dijon.fr/,5.034912,47.323359,1,90,,,1,1,,,,,,1.64
Le Domaine du Croc du Merle,41500,Muides-sur-Loire,38,Rue de la Chaumette,,https://www.domaineducrocdumerle.fr,1.525858,47.661663,,,,,,,th,moteur|mental,,,,0.91
Le Family Space,10600,LA CHAPELLE-SAINT-LUC,4,Rue DE L'ORME DE LA CROIX,,,4.024222791194917,48.30767193188573,,90,,,1,1,,,1,,,1.45
Le Faubourg,35300,Fougères,120,Rue de la Pinterie,,,-1.207972,48.354648,,90,,,0,,,,2,,1,0.55
Le Filanthrope,69100,VILLEURBANNE,16,Avenue AUGUSTE BLANQUI,,https://lefilanthrope.fr/,4.884512,45.763374,1,150,,,0,,,,1,,,1.36
Le Firmament,42700,Firminy,2,Rue Dorian,,,4.2803383469254195,45.3902604774848,,90,,,1,1,,,,,,1.18
Le Forézien,42230,Roche-la-Molière,1,Place Jean Jaurès,,,4.322938397526742,45.43506782332203,,83,,,,1,,,,,,0.82
Le Forum du Livre,35000,RENNES,11,Rue DE LA VISITATION,CCIAL LA VISITATION,https://www.librairieforumdulivre.fr/,-1.678285896887246,48.11464008521529,1,,,,,1,,,1,,,1.55
LE FOURNIL D’ANDALOUSIE,76120,Le Grand-Quevilly,25,Rue Michel Corroy,,,1.0579338762545378,49.40196761192396,1,112,,,,1,,,,1,,1.64
Le Fournil de Champagne,38700,La Tronche,21,Avenue des Maquis du Grésivaudan,,,5.745816594382501,45.20314271552373,,90,,,,1,,,1,,,1.0
Le Fournil de l'opéra,69001,LYON 1ER,15,Place LOUIS PRADEL,,,4.836155,45.768449,1,90,,,,,,,,,,0.73
Le Fournil de Mon Enfance,80000,Amiens,14,Avenue Paul Claudel,,,2.2784587740898137,49.875548066815035,,90,,,,1,,,1,,,1.0
Le fournil de Paris,92110,Clichy,80,Rue Martre,,,2.3068767786026005,48.90254463942693,1,200,,,,,,,1,,,1.36
Le Fournil de Sam,42100,SAINT-ETIENNE,12,Rue BOSSUET,,,4.386798441410066,45.40997504292836,1,100,,,,1,,,,,,1.27
Le Fournil des Arcades,44800,Saint-Herblain,15,Place de la Paix,,,-1.652889,47.211064,1,90,,,,1,,,,,,1.18
Le Fournil des Chaouches,40440,Ondres,1717,Avenue du 11 Novembre 1918,,,-1.4452043721030352,43.56454900796101,,90,,,,1,,,,,,0.73
Le Fournil D Olivier,91090,LISSES,27,Rue DE PARIS,,,2.4246713519096375,48.59863573867212,,,,,,,,,,,,0.36
Le Fournil Saint Honore,42100,SAINT-ETIENNE,19,Rue ROBESPIERRE,,,4.396379292011262,45.41357520263221,1,140,,,,1,,,1,,,1.82
Le Foyer Stephanais,76800,SAINT-ETIENNE-DU-ROUVRAY,42,Avenue AMBROISE CROIZAT,,https://www.lefoyerstephanais.fr,1.1039677262306216,49.37125211618678,1,120,,,1,1,,,1,1,,2.45
Le Funiculaire,76470,Le Tréport,,Rue Amiral Courbet,,http://www.ville-le-treport.fr,1.367296278476715,50.05960811895174,,,,,1,,th,moteur|auditif|mental|visuel,,,,1.55
Le Galopins,92110,Clichy,5,Rue Palloy,,,2.307761907577515,48.90269039116839,1,90,,,,1,,,2,,,1.18
Le Garlande,84000,Avignon,20,Rue Galante,,https://www.hoteldegarlande.com,4.806925,43.947548,,,,,,,th,auditif|mental|visuel,,,,1.0
LE GITE DE SAINT JEAN,79100,Saint-Jean-de-Thouars,4,Beaupreau,,,-0.215133,46.948545,,,,,,,th,auditif|mental|visuel,,,,1.0
Le Gîte de Sylvie,40250,Mugron,1497,Route de Pomarez,,,-0.760408,43.737502,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le gîte du Grand Mondain,17360,Saint-Martin-de-Coux,7,Route de la Mozenne,,https://le-gite-du-grand-mondain.fr,-0.105448,45.166786,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Gotham,92100,Boulogne-Billancourt,124,Rue De Billancourt,,,2.2368898987770085,48.83528900115949,,,,,,,,,,1,,0.64
Le Gout du Persil,77127,LIEUSAINT,57,Boulevard VICTOR SCHOELHER,,,2.555431723594666,48.63059703547316,,,,,,1,,,,,,0.82
Le Grand Action,75005,Paris,5,Rue des Ecoles,,,2.352131,48.847538,,90,,,,1,,,,,,0.73
Le grand Bleu,29270,Carhaix-Plouguer,8,Rue Jean Monnet,,https://www.cinemalegrandbleu.fr/,-3.5608872771263127,48.27331801687627,1,90,1,,1,1,,,,1,,2.36
Le Grand Cabaret,59232,Vieux-Berquin,,ZA des Champs de Couronne,,https://www.legrandcabaret.com,2.652238,50.686014,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Grand Café,33000,Bordeaux,65,Cours de l'Intendance,,https://www.legrandcafebordeaux.fr,-0.579662,44.841801,,,,,,,th,auditif|mental,,,,0.91
Le Grand Café de Lyon,06000,NICE,33,Avenue JEAN MEDECIN,,http://www.cafedelyon.fr,7.266828,43.702235,1,130,,,1,1,,,,,,1.91
Le Grand Comptoir D'Anvers,75009,PARIS 9,2,Place D ANVERS,,,2.344993650913239,48.88192942247291,,,,,0,,,,,,1,0.64
Le Grand Gîte des Mésanges,68500,Berrwiller,2,Rue des Mésanges,,https://www.gites-alsace-68.fr,7.214989,47.847686,,,,,,,th,auditif|moteur,,,,0.91
Le Grand Larg' - PEP39,56510,Saint-Pierre-Quiberon,12,Route du Fort de Penthievre,,http://www.grand-larg.fr,-3.139091,47.53689,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Grand Largue,56640,ARZON,1,Rue DU PHARE,,,-2.9171732068061833,47.5485625373563,,,,,,1,,,,1,2,1.09
Le Grand Mix,59200,Tourcoing,5,Place Notre Dame,,,3.154954,50.724822,,,,,,,th,mental|visuel,,,,0.91
Le Grand Monarque,55270,Varennes-en-Argonne,1,Place de l’Eglise,,,5.03485,49.22777,,,,,,,,,,1,,0.64
LE GRAND MONARQUE,28000,Chartres,22,Place des Epars,,,1.483226,48.444383,,,,,,,th,auditif|mental,,,,0.91
Le Grand Rex Paris,75002,Paris,1,Boulevard Poissonnière,,http://www.legrandrex.com/,2.347666,48.870556,1,90,,,1,,,,,,,1.18
Le Grenier A Pain Angers,49100,Angers,12,Rue de la Gare,,,-0.5567219853401185,47.466117105326575,1,100,,,,1,,,,1,1,1.82
Le Groupe Ouest,29890,Plounéour-Brignogan-plages,,La Gare,,http://www.legroupeouest.com/,-4.328288733959199,48.64585769109892,,90,,,,1,,,2,1,,1.0
Le Hameau de la Borie 9 Meublés de tourisme,24200,Carsac-Aillac,,La Feuillade Basse,,https://www.location-gites-dordogne-perigord.fr,1.270634,44.867326,,,,,,,th,auditif|mental,,,,0.91
Le Hameau de la Borie Le Chêne,24200,Carsac-Aillac,,La Feuillade Basse,,https://www.location-gites-dordogne-perigord.fr,1.270634,44.867326,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Havane,92110,CLICHY,45,Boulevard JEAN JAURES,,,2.306187,48.899894,1,95,,,,1,,,,1,1,1.73
Le Havane,42500,LE CHAMBON FEUGEROLLES,76,Rue DE LA MALAFOLIE,,,4.297507703304292,45.393549227474224,1,77,,,,1,,,,,,1.27
Le Hiatus,84000,Avignon,28,Avenue de Fontcouverte,,http://le-hiatus.fr,4.847910404205323,43.934904392548354,1,100,,,1,1,,,,1,,2.0
Le Jardin d'Ainay,69002,Lyon,9,Rue d’Enghien,,,4.826782643795014,45.752653759124755,,,,,,1,,,,,,0.82
Le Jardin de l'essentiel,03160,Bourbon-l'Archambault,,Rue Michel Bernard,,,3.064954,46.587095,,,,,,,th,auditif|mental|visuel,,,,1.0
Le jardin de Valentine,51270,Étoges,53,Grande Rue,,,3.855635,48.880278,,,,,,,th,auditif|moteur|visuel,,,,1.0
LE JARDIN PECHEUR,33300,Bordeaux,,Rue Lucien Faure,,,-0.553913,44.860697,,,,,,,th,moteur|auditif|mental|visuel,,,,1.09
Le Jardin Provençal,42230,Roche-la-Molière,8,Rue de la République,,,4.322544112801553,45.43394604957895,1,77,,,,1,,,,1,,1.55
Le K,29100,Douarnenez,39,Rue Louis Pasteur,,,-4.3288466334342965,48.0885039186822,1,90,,,1,,,,,,,1.18
Le Karioka,31000,TOULOUSE,58,Rue PIERRE PAUL RIQUET,,https://www.karioka-karaoke.com,1.454118,43.605726,1,110,,,1,,,,,,,1.36
Le Kashmir,55100,Verdun,33,Rue des Gros Degrés,,,5.383831,49.159657,,,,,,,,,,2,,0.36
Le Katorza,29000,Quimper,38,Boulevard Dupleix,,https://katorzaquimper.cineville.fr/programmes?salle=katorzaquimper,-4.102103412151338,47.994617432048386,1,90,,,1,1,,,,,,1.64
Le Kebab de la gare,78500,Sartrouville,6,Rue Turgot,,,2.1573141217231755,48.937167526265625,,100,,,,1,,,,1,,1.09
Le Ker Bleu,22700,Perros-Guirec,19,Boulevard Joseph le Bihan,,,-3.4573969244956975,48.81552210154928,,90,,,,1,,,,,,0.73
Le labyrinthe,16170,Saint-Cybardeaux,,Rue du Canton Joli,,,-0.027646,45.768131,,,,,,,th,auditif|mental,,,,0.91
le laetizia,97434,Saint-Paul,21,Rue du St Laurent (st Gilles),,,55.225758,-21.052784,1,100,,,1,1,,,,,,1.73
